"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","cathmarg","difcro2","rightmar2","diffvotensoc"
"706","1890","316",316,"Liberal",0.029573109914223,4,0,0.451625772990225,-0.321464193097945,0,0,0.0670521884040254
"707","1898","316",316,"Liberal",0.015196677253848,4,0,0.304813095528952,0.0834595651111654,1,0,0.322646458471923
"708","1903","316",316,"Liberal",0.0271542518415203,5,0,0.337401386043673,0.0479884932223336,1,1,0.302238253595966
"709","1907","316",316,"Liberal",0.081779939022037,3,0.6,0.402338775037629,0.0473158118173748,0,0,0.125942656043907
"710","1912","316",316,"Liberal",0.108147347807003,4,0.25,0.403653307222203,-0.0193469966573252,0,0,0.150864335037637
"711","1890","317",317,"Liberal",0.0354212111768983,5,0.2,0.315726602264465,-0.141684844707593,0,0,0.264709346435979
"712","1893","317",317,"Conservative",0.055040733197556,4,0.4,0.368024439918534,-0.179938900203666,0,0,0.202572864502812
"713","1898","317",317,"Socialist",0.011872399445215,4,0,0.295201109570042,-0.0976421636615811,1,1,0.211629912515218
"714","1903","317",317,"Socialist",0.210547378718485,5,0,0.397083018364534,0.0208991062297123,1,0,0.246463658718218
"715","1912","317",317,"Socialist",0.0851005609522507,3,0,0.408161171158845,-0.323060610206595,0,0,0.0943138934883657
"716","1898","318",318,"Conservative",0.0765943012211669,4,0.4,0.457598371777476,-0.354002713704206,0,0,0.054671226268271
"717","1912","318",318,"Conservative",0.15034732134361,3,0.4,0.459510895422971,-0.309163574079361,0,0,0.0667400397528422
"718","1890","319",319,"Liberal",0.0408628365486538,3,0,0.44313122747509,-0.249735001059996,0,0,0.114700156303971
"719","1898","319",319,"Liberal",0.0438752052545156,4,0,0.388702791461412,-0.103908045977012,0,0,0.164888600377604
"720","1903","319",319,"Conservative",0.0931925139542519,4,0.2,0.383057896464923,-0.0665426288716209,0,0,0.160784888967097
"721","1907","319",319,"Conservative",0.153319960911382,4,0.4,0.428534691148485,-0.04520907267397,0,0,0.117278981626671
"722","1890","32",32,"Socialist",0.0371217518467134,5,0,0.379185571262515,-0.33462072068694,0,0,0.133442765493132
"723","1893","32",32,"Socialist",0.207301641586867,7,0,0.456002051983584,-0.239021887824897,0,0,0.134342193170441
"724","1898","32",32,"Socialist",0.185120286204505,5,0,0.479483809732413,-0.280582630599058,0,0,0.0183114740921156
"725","1890","321",321,"Liberal",0.099201001155179,4,0.25,0.469628417404698,-0.286773199845976,0,0,0.0522551396272186
"726","1893","321",321,"Conservative",0.0327344494351436,4,0.2,0.443446304614128,-0.409078535456649,0,0,0.111526309972208
"727","1898","321",321,"Liberal",0.17579678633929,4,0.4,0.425359283024871,-0.120697884074879,0,0,0.111716716359333
"728","1903","321",321,"Socialist",0.0837142484001567,5,0,0.284010273823517,-0.0306473379478473,0,0,0.304475759976192
"729","1907","321",321,"Liberal",0.144105666943489,4,0.25,0.432317000830466,-0.108553802349033,0,0,0.154593258153673
"730","1912","321",321,"Liberal",0.00881746190190991,3,0.25,0.34368137352765,-0.33486391162574,1,1,0.233896514534109
"731","1890","325",325,"Liberal",0.00330661322645293,4,0.25,0.451052104208417,0.369739478957916,0,0,-0.00186567928977438
"732","1893","325",325,"Liberal",0.0731993470720261,4,0.2,0.400632523974699,0.385737604570496,0,0,0.0254462193142252
"733","1898","325",325,"Liberal",0.11604743083004,4,0,0.380606060606061,0.422503293807642,0,0,0.0416548468033616
"734","1912","325",325,"Liberal",0.0653906923297903,3,0.2,0.410837403045102,0.367602700373456,1,1,0.105970038051913
"735","1912","325",325,"Liberal",0.0987045663187243,3,0.25,0.395090272347081,0.385944034544898,1,1,0.0988121666773092
"736","1893","326",326,"Conservative",0.0947392010756905,4,0.25,0.485517395932545,0.324780099725475,0,0,0.04280889106074
"737","1898","326",326,"Liberal",0.0334730371612182,3,0,0.484045822855546,0.388600167644593,0,0,0.014254653011211
"738","1898","326",326,"Liberal",0.0504999238694614,4,0,0.482566106684261,0.368065776785261,0,0,0.0367942425612545
"739","1903","326",326,"Liberal",0.0179825793762293,4,0,0.436311698042521,0.351784209047485,0,0,0.0764496259992906
"740","1907","326",326,"Liberal",0.0849123097972553,3,0.333333333333333,0.408930718520668,0.40018242879058,0,0,0.0545388394443024
"741","1912","326",326,"Liberal",0.127120768909319,3,0.333333333333333,0.350564145424154,0.31370664437944,1,1,0.137992437020017
"742","1890","328",328,"Liberal",0.0501550572519084,4,0.2,0.360209923664122,0.0319656488549618,0,0,0.099723027563303
"743","1893","328",328,"Liberal",0.0836382645060115,5,0,0.404404077365395,0.185311029796132,1,0,0.123798465624579
"744","1898","328",328,"Liberal",0.169323655111593,5,0,0.467878705650906,0.167695543043213,0,0,0.148871004266506
"745","1903","328",328,"Liberal",0.0264488286066584,4,0,0.380517879161529,0.223736128236745,0,0,0.209450807933081
"746","1907","328",328,"Liberal",0.0765550239234449,4,0.4,0.398261048515717,0.144466738694243,0,0,0.141349152201824
"747","1912","328",328,"Liberal",0.134862871740493,4,0.25,0.434279654889864,0.0580324866245722,0,0,0.190442811160635
"748","1890","329",329,"Liberal",0.0577437505765151,4,0.2,0.387510377271469,0.335162807859054,0,0,0.0425933052455131
"749","1893","329",329,"Liberal",0.029663810151615,5,0,0.446529080675422,0.3144870949749,1,0,0.0372007525211871
"750","1898","329",329,"Liberal",0.0567274118716219,4,0,0.412493423255369,0.360788252738317,0,0,0.0314798424740617
"751","1903","329",329,"Liberal",0.135034877625902,4,0,0.345268335954195,0.313092214023628,0,0,0.129352573862245
"752","1907","329",329,"Liberal",0.0978142974527527,3,0.666666666666667,0.345735414954807,0.237074774034511,0,0,0.090193102050111
"753","1912","329",329,"Liberal",0.0882187850817014,4,0.2,0.332262691779968,0.200542596981415,1,1,0.184196260358931
"754","1890","33",33,"Socialist",0.028825010994283,4,0,0.491224563227122,-0.449286371087035,0,0,0.0175997343737139
"755","1893","33",33,"Socialist",0.180790323792352,6,0,0.47825107054316,-0.285515738862595,0,0,0.105313869100927
"756","1898","33",33,"Socialist",0.142249905307016,5,0,0.480240730608981,-0.322124489710029,0,0,0.044030316618945
"757","1890","330",330,"Liberal",0.0330611095466066,4,0.166666666666667,0.437679526893833,0.421177133201915,0,0,0.0236987783320677
"758","1893","330",330,"Liberal",0.124576009867407,5,0,0.336231884057971,0.361023743447425,0,0,0.13188827630229
"759","1898","330",330,"Liberal",0.0706821204636139,3,0.2,0.421432642979289,0.410855659003103,0,0,0.0173169236450028
"760","1890","331",331,"Liberal",0.00430532929951133,4,0.2,0.441354433325576,0.344775424714917,0,0,0.0106330369703843
"761","1893","331",331,"Liberal",0.0659978880675818,4,0,0.446541710665259,0.272505279831045,0,0,0.0252010981333877
"762","1898","331",331,"Liberal",0.112355517266135,4,0,0.359609447914423,0.336348625170508,0,0,0.0460703344490564
"763","1898","331",331,"Liberal",0.0548961424332344,3,0,0.440315619099002,0.43370650121392,1,1,0.0459056976498722
"764","1912","331",331,"Liberal",0.108551554828151,3,0,0.366693944353519,0.323649754500818,1,1,0.131171563029084
"765","1914","331",331,"Liberal",0.106114746858313,3,0,0.386076203476934,0.370458104147428,1,1,0.112358193957005
"766","1890","333",333,"Liberal",0.0669209757935387,3,0.2,0.409673165677687,-0.342752189884148,0,0,0.15062502969483
"767","1893","333",333,"Liberal",0.142595160352462,3,0.166666666666667,0.46231605313772,-0.319720892785257,1,0,0.0984896614015234
"768","1898","333",333,"Socialist",0.132210311383359,4,0,0.441551812149056,-0.128381827462991,1,0,0.105974779105376
"769","1903","333",333,"Socialist",0.170910805712746,5,0,0.445668283481541,-0.0793586634330369,1,0,0.0816420416753326
"770","1907","333",333,"Socialist",0.0986525505293551,3,0,0.44961218366076,-0.155862537507785,0,0,0.0730219388081948
"771","1890","334",334,"Liberal",0.107692307692308,3,0.2,0.426452353616533,-0.318760045924225,0,0,0.134934387195006
"772","1893","334",334,"Liberal",0.0564274378416505,5,0,0.320005290072298,-0.263577852230647,1,0,0.189547763493038
"773","1898","334",334,"Socialist",0.0556946182728411,5,0,0.353214956195244,-0.297520337922403,0,0,0.146356427844656
"774","1903","334",334,"Socialist",0.11781990521327,7,0,0.361105845181675,-0.00717219589257503,1,0,0.138827775794097
"775","1907","334",334,"Socialist",0.0769511876794571,4,0,0.376664056382146,-0.0499347428869747,0,0,0.11664422516143
"776","1912","334",334,"Socialist",0.065753358109257,3,0,0.389783575020039,-0.324030216910782,0,0,0.143448859630962
"777","1890","335",335,"Liberal",0.044467228677755,3,0.2,0.374876585402901,-0.330409356725146,0,0,0.167568331273086
"778","1893","335",335,"Liberal",0.0229270815376659,4,0,0.371625581796242,-0.348698500258576,1,0,0.164218637045794
"779","1898","335",335,"Socialist",0.19618322915723,5,0,0.460307394993508,-0.123199565178005,1,1,0.104296682768465
"780","1903","335",335,"Socialist",0.186882019775367,4,0,0.480872612076414,-0.123500047998464,1,1,0.0787006234164898
"781","1893","336",336,"Liberal",0.133841131664853,5,0.142857142857143,0.405046893621431,-0.271205761956578,1,1,0.201874800345808
"782","1898","336",336,"Liberal",0.152379316268682,4,0.2,0.417396781767165,0.105766477695699,0,0,0.211943664401603
"783","1903","336",336,"Liberal",0.137112919027133,4,0,0.41299995740512,0.0542232823614601,1,0,0.238677751507041
"784","1907","336",336,"Liberal",0.126849506186438,3,0.333333333333333,0.438190696479054,-0.311341190292617,0,0,0.15791240885888
"785","1912","336",336,"Liberal",0.140908129450751,4,0.2,0.427941902277374,-0.0460410350419516,0,0,0.441674365001272
"786","1893","337",337,"Conservative",0.0815446014453673,5,0.166666666666667,0.398338906266854,0.124096645453565,0,0,0.184087913353399
"787","1898","337",337,"Conservative",0.0840528953565606,4,0.4,0.292675563069863,0.133325282289717,1,1,0.236247176874382
"788","1903","337",337,"Liberal",0.122022362664074,4,0,0.282255712202236,0.200826446280992,0,0,0.266079644135548
"789","1890","339",339,"Liberal",0.0806772308248478,4,0,0.355787190456107,-0.275109959631259,1,0,0.15779094788719
"790","1890","339",339,"Conservative",0.154413166423079,5,0,0.454025544894198,-0.299612378471119,0,0,0.079844260534579
"791","1893","339",339,"Conservative",0.0887409118706258,4,0,0.380920024461507,-0.292179112590881,0,0,0.15439376660676
"792","1898","339",339,"Conservative",0.0680507497116494,4,0,0.344125885648377,-0.276075135936728,1,1,0.303919922994009
"793","1898","339",339,"Conservative",0.0165307635285396,4,0,0.349740548554485,-0.327353595255745,1,1,0.267077316065194
"794","1903","339",339,"Socialist",0.0401991960160797,4,0,0.361492770144597,-0.314993700125997,0,0,0.211472314711094
"795","1907","339",339,"Conservative",0.0667537557152188,3,0.333333333333333,0.392640975397344,-0.325887219682125,1,1,0.114498429725454
"796","1912","339",339,"Socialist",0.000764039220679968,4,0,0.33855426800798,-0.3377902287873,1,1,0.17491731918993
"797","1912","339",339,"Conservative",0.0743027808047786,3,0.571428571428571,0.394882350567058,-0.32057956976228,1,0,0.120257186155212
"798","1890","340",340,"Liberal",0.063889615485221,4,0.25,0.426955270729793,-0.282304472927021,0,0,0.0860317422572197
"799","1893","340",340,"Liberal",0.138506466416354,4,0,0.381379502155472,-0.242873035739118,0,0,0.192856640942946
"800","1898","340",340,"Liberal",0.0378410527098357,5,0,0.350382871161995,-0.217827670805145,0,0,0.254585238942066
"801","1903","340",340,"Liberal",0.101809954751131,4,0,0.485463800904977,-0.274717194570136,0,0,0.139013357006914
"802","1907","340",340,"Liberal",0.0611718939946511,4,0.166666666666667,0.412934597617311,-0.35176270362266,1,1,0.154614320515668
"803","1907","340",340,"Socialist",0.154569497502204,3,0,0.467773533157018,-0.313204035654814,1,0,0.0702362547712035
"804","1912","340",340,"Socialist",0.0890826030206974,4,0,0.433013238858848,-0.245804586984897,1,1,0.0845131723156208
"805","1890","341",341,"Conservative",0.135375166002656,4,0,0.415006640106242,-0.260956175298805,0,0,0.288746817025327
"806","1893","341",341,"Conservative",0.0146437623204731,6,0,0.357739603867455,-0.316624425044588,0,0,0.16334325093156
"807","1894","341",341,"Conservative",0.0905786704925873,4,0,0.455380200860832,-0.364801530368245,0,0,0.0853408747579056
"808","1898","341",341,"Conservative",0.0759244689221086,5,0,0.376344086021505,-0.258457907159717,0,0,0.193059468661735
"809","1903","341",341,"Liberal",0.0133521834747094,4,0,0.443135406848885,-0.390433553251649,1,1,0.0913870706078388
"810","1907","341",341,"Conservative",0.0167950997826516,4,0.2,0.425146545478496,-0.408351445695844,0,0,0.102333825684959
"811","1912","341",341,"Conservative",0.193958456195531,4,0.333333333333333,0.404560644780814,-0.210602188585283,0,0,0.12870079238572
"812","1890","342",342,"Liberal",0.166421748714181,3,0.333333333333333,0.484937545922116,-0.318515797207935,0,0,0.0890437342140284
"813","1893","342",342,"Liberal",0.182333539476397,4,0,0.491393527107813,-0.309059987631416,0,0,0.134458468997348
"814","1898","342",342,"Socialist",0.126786699433271,3,0,0.452028687496865,-0.325241988063594,0,0,0.0610756120299809
"815","1907","342",342,"Socialist",0.116203873462449,3,0,0.460048668288943,-0.343844794826494,0,0,0.0495101552404688
"816","1907","342",342,"Socialist",0.145223568249477,3,0,0.443481592831668,-0.298258024582191,0,0,0.0820371151400545
"817","1912","342",342,"Socialist",0.19451466470956,3,0,0.498138030389519,-0.303623365679959,0,0,0.0602280299660002
"818","1890","343",343,"Socialist",0.0768037906525953,4,0,0.445143226362266,-0.191772560844282,0,0,0.092197691098961
"819","1893","343",343,"Socialist",0.182522815351919,4,0,0.461015960328374,-0.133850064591407,0,0,0.0554227826624683
"820","1903","343",343,"Socialist",0.130709607299145,3,0,0.47304293109859,-0.161399193433058,0,0,0.0461354770010162
"821","1907","343",343,"Socialist",0.163914180550174,3,0,0.490313831848121,-0.147641418055017,0,0,0.0549785522064781
"822","1890","344",344,"Liberal",0.0911518162061472,4,0,0.471592673082893,-0.320521577149953,0,0,0.0396542320427453
"823","1893","344",344,"Liberal",0.0792212389380531,4,0,0.411469026548673,-0.332247787610619,0,1,0.109274801601375
"824","1898","344",344,"Liberal",0.163696919233972,4,0,0.436719400499584,-0.273022481265612,0,0,0.129812456558031
"825","1903","344",344,"Liberal",0.0914611704085388,3,0.5,0.444117286222549,-0.152803337013863,0,0,0.166416713440542
"826","1907","344",344,"Liberal",0.0895104230970132,3,0.333333333333333,0.410275891542808,-0.320765468445795,0,0,0.103515159156666
"827","1912","344",344,"Socialist",0.185789771655029,4,0,0.40224570673712,-0.216455935082091,0,0,0.148695420766001
"828","1903","345",345,"Liberal",0.22776136022956,4,0,0.481219752451925,0.0803032249775151,0,0,0.174669013025882
"829","1907","345",345,"Liberal",0.218291662117407,4,0.166666666666667,0.486334024820759,0.100629617498271,0,0,0.0997341209210548
"830","1912","345",345,"Liberal",0.165102990970655,4,0.25,0.399442720090293,-0.0104401805869074,0,0,0.259938499377772
"831","1893","346",346,"Liberal",0.0276848189838759,5,0,0.310617584423486,-0.0107088530574992,0,0,0.301211409469153
"832","1903","346",346,"Liberal",0.0407232358760167,4,0,0.293306221147505,0.0435260496812486,1,0,0.243158174823951
"833","1907","346",346,"Conservative",0.0142411052233157,4,0.25,0.311601059803179,-0.126514004542014,0,0,0.253224355193958
"834","1907","346",346,"Liberal",0.0659450156257077,4,0,0.365052765070882,0.0354635626613524,1,0,0.110106581825128
"835","1912","346",346,"Liberal",0.0653270779853058,3,0.5,0.48012746746924,-0.414800389483934,0,0,0.0188340677970227
"836","1890","347",347,"Socialist",0.0776315789473684,3,0,0.400303643724696,0.0472672064777328,0,0,0.108036772764891
"837","1893","347",347,"Socialist",0.170056133247446,5,0,0.412487347013895,-0.005337259593264,0,0,0.146796535098862
"838","1898","347",347,"Socialist",0.0129736742526623,4,0,0.397751229796205,0.214930536785772,1,0,0.0963606685668537
"839","1898","347",347,"Socialist",0.114318604445232,4,0.166666666666667,0.445585761090941,0.118569025059772,0,0,0.0353437260885459
"840","1903","347",347,"Socialist",0.181818181818182,4,0.4,0.485755835632784,0.121410992616899,0,0,0.0606388278338451
"841","1907","347",347,"Socialist",0.16581842562399,3,0.166666666666667,0.449608386919818,0.0200835034894706,0,0,0.0621099832056314
"842","1890","348",348,"Conservative",0.0793367346938776,3,0,0.390369897959184,-0.311033163265306,0,0,0.185928305707054
"843","1893","348",348,"Conservative",0.232098450551553,3,0.25,0.487916852642989,-0.255818402091437,0,0,0.157021587849487
"844","1898","348",348,"Conservative",0.129228153276249,4,0.166666666666667,0.421813323616931,-0.292585170340681,0,0,0.134662436082375
"845","1903","348",348,"Conservative",0.0314369567671295,3,0.333333333333333,0.390450389434473,-0.359013432667344,1,1,0.148523907947222
"846","1907","348",348,"Conservative",0.0203441242612834,3,0,0.35840175723027,-0.338057632968987,0,0,0.262456676504669
"847","1912","348",348,"Conservative",0.0468076370355163,3,0.25,0.362502566208171,-0.315694929172654,0,0,0.149991589332377
"848","1912","348",348,"Liberal",0.013,3,0.25,0.388,-0.375,1,1,0.181
"849","1890","349",349,"Socialist",0.0745095998751236,3,0,0.397367188719496,-0.322857588844373,0,0,0.187107468883223
"850","1893","349",349,"Socialist",0.00101235067827493,4,0,0.341314031180401,-0.340301680502126,0,0,0.190104093656371
"851","1898","349",349,"Socialist",0.156415163112812,4,0,0.447785675232367,-0.291370512119555,0,0,0.0778344507754751
"852","1903","349",349,"Socialist",0.151860794271917,4,0,0.432103904753976,-0.280243110482058,0,0,0.0598437550346506
"853","1903","349",349,"Socialist",0.142857142857143,3,0,0.425677305249618,-0.282820162392475,0,0,0.104779648656601
"854","1907","349",349,"Socialist",0.0414736128376088,3,0,0.364372622141862,-0.322899009304253,0,0,0.222415532755633
"855","1912","349",349,"Socialist",0.100567895909712,3,0,0.426389188412048,-0.325821292502336,0,0,0.0954805587357649
"856","1890","35",35,"Liberal",0.128660563829303,4,0,0.458122694357153,-0.319260372546341,0,0,0.106558929679373
"857","1893","35",35,"Socialist",0.0809201507882111,6,0,0.416766620973269,-0.324922892392049,0,0,0.121065787674138
"858","1898","35",35,"Socialist",0.139250698621702,5,0,0.474825936626723,-0.319518779898641,1,0,0.0238542017311872
"859","1893","350",350,"Liberal",0.0222853820812609,3,0,0.398165493185195,-0.375880111103934,0,0,0.169432053467552
"860","1898","350",350,"Liberal",0.018650644636375,4,0,0.356052071598448,-0.337401426962073,0,0,0.237852323653397
"861","1903","350",350,"Socialist",0.0659469085647504,4,0,0.384272914463799,-0.318326005899048,0,0,0.200198987639088
"862","1907","350",350,"Conservative",0.0646139611390973,3,0.2,0.382337822555773,-0.317723861416675,0,0,0.156079548777352
"863","1912","350",350,"Conservative",0.0190726414635333,3,0.25,0.346129518805041,-0.327056877341507,0,0,0.225624698306555
"864","1907","351",351,"Conservative",0.194957803653456,3,0,0.478421108855891,-0.283463305202436,0,0,0.199203493477088
"865","1912","351",351,"Conservative",0.0876007958948581,3,0,0.401455649806262,-0.313854853911404,0,0,0.176615352392921
"866","1890","352",352,"Socialist",0.015819571375127,3,0,0.372721928277484,-0.356902356902357,0,0,0.268221853834553
"867","1893","352",352,"Socialist",0.0519922748526123,5,0,0.371213661313275,-0.319221386460663,0,0,0.164217458607439
"868","1898","352",352,"Socialist",0.189531538494568,5,0,0.486839280346945,-0.297307741852377,0,0,0.0189368929382536
"869","1907","352",352,"Socialist",0.140089729767329,4,0,0.428268354606476,-0.288178624839147,0,0,0.0971181858988551
"870","1912","352",352,"Socialist",0.124983649444081,3,0,0.478907782864617,-0.353924133420536,0,0,0.0242617374595233
"871","1890","353",353,"Conservative",0.225284090909091,4,0,0.429971590909091,-0.2046875,0,0,0.262236667618737
"872","1893","353",353,"Conservative",0.194349919743178,5,0.2,0.439036918138042,-0.244686998394864,1,0,0.18127942632593
"873","1898","353",353,"Conservative",0.0380812655482554,4,0.2,0.386936276073228,-0.348855010524973,0,0,0.150143978043199
"874","1903","353",353,"Conservative",0.0407083853330956,4,0.166666666666667,0.424080347061271,-0.383371961728175,1,1,0.135941917766486
"875","1907","353",353,"Conservative",0.112658889082361,3,0.2,0.434267804283476,-0.321608915201114,0,0,0.21306677111168
"876","1912","353",353,"Conservative",0.0844746295464751,3,0.25,0.39762011674899,-0.313145487202515,1,0,0.133599700306859
"877","1890","354",354,"Liberal",0.0172429236832676,3,0,0.388077749910426,-0.370834826227159,1,1,0.210538788741148
"878","1893","354",354,"Conservative",0.0148879856319123,5,0.333333333333333,0.302297003497495,-0.287409017865583,0,0,0.254835018097115
"879","1893","354",354,"Socialist",0.0268742727323101,4,0,0.318169224801906,-0.291294952069596,1,1,0.18112540919151
"880","1898","354",354,"Socialist",0.092252644679527,3,0,0.447313835303879,-0.355061190624352,0,0,0.0638391794594933
"881","1903","354",354,"Socialist",0.219314002223933,3,0,0.464673680609015,-0.245359678385083,0,0,0.0471788215858924
"882","1907","354",354,"Socialist",0.0881707273185303,3,0,0.411415410083852,-0.323244682765322,0,0,0.16924418782306
"883","1912","354",354,"Socialist",0.222989673269003,3,0,0.482478415439309,-0.259488742170306,0,0,0.047883776562845
"884","1893","355",355,"Liberal",0.108058217962371,5,0.333333333333333,0.378274760383387,-0.212779552715655,0,0,0.121296281654494
"885","1893","355",355,"Liberal",0.0487839873735562,5,0,0.257837721500825,-0.209053734127269,0,0,0.376335858588518
"886","1898","355",355,"Socialist",0.00248015873015872,4,0,0.30952380952381,-0.307043650793651,0,0,0.264787125442863
"887","1903","355",355,"Socialist",0.1603929065858,5,0,0.39673017337992,-0.149779154855297,0,0,0.122152047629961
"888","1903","355",355,"Socialist",0.157106946983547,5,0,0.38842550274223,-0.167790219378428,1,0,0.151584957508816
"889","1907","355",355,"Socialist",0.0423265325533838,3,0,0.374518476244828,-0.332191943691444,0,0,0.122399158924449
"890","1912","355",355,"Socialist",0.181097271904495,3,0,0.457828729043658,-0.276731457139163,0,0,0.0630641581263436
"891","1890","356",356,"Liberal",0.0617178124464255,3,0,0.448539916566661,-0.386822104120235,1,1,0.114041711644049
"892","1893","356",356,"Liberal",0.147830531576556,5,0.333333333333333,0.416628805088596,-0.26879827351204,0,0,0.204157711765337
"893","1898","356",356,"Liberal",0.0387911843276936,4,0.4,0.377560106856634,-0.33876892252894,0,1,0.165522195737176
"894","1903","356",356,"Socialist",0.089349059950337,4,0,0.415218162468961,-0.325869102518624,0,0,0.0882960228400305
"895","1907","356",356,"Liberal",0.0802209363492898,3,0.5,0.434508153603367,-0.354287217254077,0,0,0.16047164588788
"896","1912","356",356,"Socialist",0.207059865753518,4,0,0.432621213669972,-0.225561347916454,1,1,0.0856765731850858
"897","1890","357",357,"Conservative",0.119036946916821,4,0,0.439521034769802,-0.320484087852981,0,0,0.0635532111698731
"898","1890","357",357,"Conservative",0.100584259365334,3,0,0.474338412189254,-0.37375415282392,0,0,0.0830441008648509
"899","1903","357",357,"Conservative",0.0603406845730763,4,0,0.400277673946708,-0.339936989373632,1,1,0.162514774824335
"900","1907","357",357,"Conservative",0.126020257645786,4,0,0.42393549021536,-0.297915232569574,0,0,0.220899742624617
"901","1912","357",357,"Conservative",0.0393730525918233,3,0.333333333333333,0.365074119535455,-0.325701066943631,0,0,0.248383046816792
"902","1890","358",358,"Liberal",0.0261269731307833,4,0,0.440447325449057,-0.408877232916028,1,1,0.108483595603574
"903","1893","358",358,"Liberal",0.0736090992006009,6,0,0.311872954557648,-0.238263855357047,0,1,0.367425179790431
"904","1898","358",358,"Liberal",0.0793443649840789,3,0.2,0.406326669102678,-0.326982304118599,0,0,0.154508396077749
"905","1903","358",358,"Socialist",0.107867568529726,6,0,0.327162691349235,-0.20060519757921,0,0,0.252342116566406
"906","1907","358",358,"Liberal",0.0338210425703993,4,0.333333333333333,0.336997279611793,-0.240754356297331,0,1,0.334348577846448
"907","1912","358",358,"Socialist",0.0144693451780066,4,0,0.344404064876506,-0.273470623864325,0,0,0.218112638059393
"908","1893","359",359,"Liberal",0.086123769896308,4,0,0.35380754243445,-0.267683772538141,0,1,0.346250911460041
"909","1898","359",359,"Liberal",0.134102614251255,3,0.25,0.43809896342656,-0.303996349175305,0,0,0.220665991615426
"910","1903","359",359,"Socialist",0.0128125529152791,4,0,0.449229553536152,-0.436417000620873,0,0,0.143911028337972
"911","1907","359",359,"Liberal",0.0163558106169297,4,0.25,0.383751793400287,-0.359863701578192,0,1,0.264433025081561
"912","1912","359",359,"Socialist",0.0273196397854902,3,0,0.438935545886876,-0.411615906101386,0,0,0.0858621439153464
"913","1912","359",359,"Socialist",0.0628367610229946,4,0,0.476474159520376,-0.413637398497382,0,0,0.064064549610574
"914","1890","361",361,"Socialist",0.197278426902251,3,0,0.485216585921915,-0.287938159019664,1,1,0.0490056969277252
"915","1898","361",361,"Socialist",0.239063483127463,5,0,0.485379342318773,-0.234195449879127,0,0,0.0349356472632832
"916","1890","362",362,"Liberal",0.0525174529299767,5,0,0.313147873915803,-0.260630420985826,0,0,0.189966150902741
"917","1893","362",362,"Liberal",0.139365887526036,3,0.333333333333333,0.422541078454062,-0.283175190928026,0,0,0.224431761983509
"918","1903","362",362,"Socialist",0.0969192905032674,5,0,0.343460918272087,-0.229822625816855,0,0,0.268386412525121
"919","1907","362",362,"Liberal",0.172011543307727,3,0,0.464252326951998,-0.292240783644271,0,0,0.161199266309622
"920","1912","362",362,"Liberal",0.108820559250618,3,0.125,0.454887348957064,-0.346066789706446,1,1,0.139746848440278
"921","1893","363",363,"Liberal",0.0966039175782244,5,0.4,0.476087509539557,-0.379483591961333,0,0,0.150731556035179
"922","1898","363",363,"Socialist",0.167137536920509,4,0,0.412867599845897,-0.245730062925388,0,0,0.088123307125425
"923","1903","363",363,"Socialist",0.159384232623231,4,0,0.483595086300731,-0.318768465246462,0,0,0.0588158367330295
"924","1907","363",363,"Minority",0.0150419310467231,4,0.571428571428571,0.430536451169188,-0.409548742068598,0,0,0.123811839886122
"925","1893","364",364,"Liberal",0.0208564890487087,4,0.333333333333333,0.382870219025825,-0.362013729977117,0,0,0.165651948461859
"926","1898","364",364,"Liberal",0.0144170234197935,4,0,0.311319566859733,-0.29690254343994,0,0,0.292481782005994
"927","1903","364",364,"Liberal",0.0776264784812643,4,0,0.321886492396382,-0.244260013915118,0,0,0.280632346197706
"928","1912","364",364,"Socialist",0.0055223941202745,3,0,0.398830551833354,-0.393308157713079,0,0,0.140053812987493
"929","1890","365",365,"Socialist",0.0398978433598184,3,0,0.409477866061294,-0.369580022701476,0,0,0.0871946383169897
"930","1890","365",365,"Socialist",0.0910118711136235,3,0,0.446140317819232,-0.355128446705609,0,0,0.0854683540700005
"931","1907","366",366,"Socialist",0.080196825246623,5,0,0.451657164486291,-0.36918927870171,0,0,0.0787751650150845
"932","1912","366",366,"Socialist",0.189326671965482,4,0,0.48647666628818,-0.297149994322698,0,0,0.064124062686306
"933","1890","367",367,"Liberal",0.100853455453788,3,0,0.495732722731057,-0.394879267277269,0,0,0.0714787681059906
"934","1893","367",367,"Liberal",0.0773266184031057,3,0.333333333333333,0.397230091281083,-0.319903472877977,0,0,0.122659899878921
"935","1898","367",367,"Socialist",0.110239388453028,4,0,0.362804264735466,-0.252564876282438,0,0,0.190721864133129
"936","1903","367",367,"Socialist",0.016824299745362,3,0,0.36122226264096,-0.344397962895598,0,0,0.148267040326603
"937","1907","367",367,"Liberal",0.0101330445544555,3,0.6,0.34320853960396,-0.333075495049505,0,1,0.271381316376002
"938","1907","367",367,"Socialist",0.214930528298925,3,0,0.485359918360939,-0.270429390062014,0,0,0.0243253988422008
"939","1912","367",367,"Socialist",0.100219810413518,3,0,0.42581398543756,-0.325594175024042,0,0,0.101722630640377
"940","1912","367",367,"Socialist",0.00834230355220666,3,0,0.38690796555436,-0.378565662002153,0,0,0.226277526396746
"941","1890","368",368,"Socialist",0.188148877672453,3,0,0.459805490582297,-0.271656612909844,0,0,0.0493932089778481
