"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","libmarg","difcro2","rightmar2","diffvotensoc"
"969","1890","376",376,"Conservative",0.0638739112401493,3,0,0.390570994055026,0.300981612055855,0,0,0.036431852630619
"970","1893","376",376,"Conservative",0.0838239416876927,3,0.5,0.448696383515559,0.182085786375105,0,0,0.0140940089243934
"971","1898","376",376,"Conservative",0.0474037339556593,5,0,0.34524504084014,0.117415402567095,0,0,0.0982845323724303
"972","1898","376",376,"Conservative",0.0412234042553192,4,0.2,0.388297872340426,0.331283244680851,0,0,0.0626997802417341
"973","1903","376",376,"Conservative",0.00487304437035141,4,0.333333333333333,0.386765837394204,0.182097973839446,0,0,0.0387846042030099
"974","1903","376",376,"Socialist",0.139681668496158,4,0,0.316959385290889,0.405186608122942,0,0,0.0966972835029845
"975","1903","376",376,"Conservative",0.191340206185567,3,0.4,0.492646048109966,-0.101580756013746,0,0,0.130818410137101
"976","1907","376",376,"Conservative",0.118011695906433,3,0.666666666666667,0.430058479532164,-0.06,0,0,0.168589848663236
"977","1912","376",376,"Socialist",0.0743705888549457,4,0,0.359528073317181,0.0130622563994522,0,0,0.073559043780364
"978","1898","377",377,"Conservative",0.018927730483608,6,0.285714285714286,0.303477630863974,0.105868502082956,0,0,0.110621752988151
"979","1903","377",377,"Socialist",0.025982813451519,5,0,0.251640841734894,0.0332228161580621,0,0,0.0714585734697843
"980","1907","377",377,"Conservative",0.123090514226819,4,0.4,0.239076821143299,0.150292634446203,0,0,0.149657247893969
"981","1912","377",377,"Socialist",0.185948542979494,3,0,0.272046791769662,0.191205654005501,0,0,0.0735523284773456
"982","1890","378",378,"Socialist",0.0571307059824213,3,0,0.453218032322087,NA,0,0,0.0503597852092192
"983","1893","378",378,"Socialist",0.0153876246984417,4,0,0.481776097020278,0.439655734498272,0,0,0.0102844181085044
"984","1890","379",379,"Socialist",0.109523497411024,3,0,0.486432457232746,NA,0,0,0.0196611529613243
"985","1907","379",379,"Socialist",0.0113458184316697,3,0,0.482056341502088,0.473282711721076,0,0,0.00155322205997238
"986","1907","38",38,"Conservative",0.0885317750182615,5,0.4,0.427319211102995,-0.294302410518627,0,1,0.201136765077354
"987","1912","38",38,"Conservative",0.0840153545303107,3,0,0.462953574273919,-0.376041138552908,0,0,0.136474913416585
"988","1903","384",384,"Socialist",0.00946123521681996,3,0,0.416064388961892,0.286957950065703,0,0,0.0150933972632221
"989","1893","385",385,"Minority",0.0242964659685864,2,0,0.399296465968586,-0.375,0,0,0.0979772526791781
"990","1898","385",385,"Minority",0.100243956531382,4,0.25,0.461077844311377,-0.273822724920529,0,0,0.0689506219803676
"991","1903","385",385,"Minority",0.318507372855853,4,0,0.491303039422209,-0.00619921757448089,0,0,0.0977309706644329
"992","1907","385",385,"Minority",0.120239271210624,3,0.333333333333333,0.432608934255296,0.0645922511250137,0,0,0.0962308811698855
"993","1912","385",385,"Minority",0.102788673365214,3,0.25,0.431626457471388,-0.328837784106174,0,0,0.084108629423868
"994","1893","39",39,"Conservative",0.194959532834751,4,0,0.477717446982891,0.123706587439811,0,0,0.0156872936696925
"995","1893","39",39,"Conservative",0.13311939803032,4,0,0.39482129025119,0.0542215336948102,0,0,0.0737272279261957
"996","1898","39",39,"Conservative",0.2412718533777,4,0.333333333333333,0.477156287962816,0.0156340780647547,0,0,0.0531131746576176
"997","1903","39",39,"Conservative",0.144713445493093,3,0.2,0.453608717457712,-0.0754114804176355,0,0,0.140419522491924
"998","1912","39",39,"Conservative",0.107141408816254,3,0,0.431242142828176,-0.0842288819497952,0,0,0.127709119838705
"999","1893","390",390,"Socialist",0.0458797063698792,3,0,0.367392848685768,0.211993843239403,1,1,0.129333233525945
"1000","1903","390",390,"Socialist",0.079217218194794,3,0,0.454869849378357,0.213424482590241,0,0,0.0278951412005767
"1001","1907","390",390,"Socialist",0.00908853145024191,3,0,0.400581927553289,0.227442134170263,1,1,0.088032063784157
"1002","1898","391",391,"Minority",0.101987552700261,3,0,0.458877066184836,0.189118650873319,1,1,0.0597256219522982
"1003","1903","391",391,"Conservative",0.106160187144926,3,0,0.46251531692102,0.183858750139245,0,0,0.025292186981655
"1004","1903","391",391,"Conservative",0.0197342380548488,3,0,0.465083404014702,0.361718970879276,0,0,0.0120396941872347
"1005","1907","391",391,"Catholic",0.0966027614979637,3,0,0.445366047481871,0.150442038343101,1,1,0.0670802186382925
"1006","1912","391",391,"Socialist",0.0350153991945037,3,0,0.375550817341862,-0.0756218905472636,0,0,0.183137769926347
"1007","1903","392",392,"Conservative",0.0145672664952871,3,0.4,0.469735919607385,-0.455168653112098,1,1,0.0363911605741581
"1008","1912","393",393,"Conservative",0.0873649600751527,3,0.333333333333333,0.430425082198215,0.14190934711132,0,0,0.0196704157554001
"1009","1903","395",395,"Minority",0.0790945752569273,4,0,0.368370842548025,-0.236589913707125,0,0,0.219489745312563
"1010","1912","395",395,"Catholic",0.0111517736218771,3,0,0.39521078869262,-0.384059015070743,0,0,0.120300081806649
"1011","1898","396",396,"Minority",0.200338904721559,5,0,0.452591850881922,-0.252252946160364,0,0,0.153037368999311
"1012","1907","396",396,"Minority",0.0277787838180436,3,0.25,0.3521422621419,-0.324363478323856,0,0,0.142667956556633
"1013","1912","396",396,"Minority",0.0174027253324577,3,0.2,0.381940568051223,-0.124248891807585,0,0,0.158806980968385
"1014","1898","4",4,"Socialist",0.127528017519,4,0,0.426123921164498,-0.279209068659024,0,0,0.138471882868744
"1015","1912","4",4,"Conservative",0.0999036017877487,3,0,0.410042941021821,0.0353606169485584,0,0,0.0448563878372394
"1016","1890","41",41,"Conservative",0.0421587681267753,3,0.333333333333333,0.488413813724025,0.383764389295859,0,0,-0.0340604439608187
"1017","1893","41",41,"Conservative",0.169128652306891,3,0.333333333333333,0.445955619183966,-0.00292835296414395,0,0,0.120237300937103
"1018","1898","41",41,"Conservative",0.041918131723957,3,0.25,0.374836001049593,-0.0455917082130675,0,0,0.13390364936439
"1019","1903","41",41,"Socialist",0.0219373051814386,3,0,0.423572310768688,-0.230841616185379,0,0,0.103800868538193
"1020","1903","41",41,"Socialist",0.00315184475619557,3,0,0.390519745380384,-0.169087201038255,0,0,0.149496322847784
"1021","1907","41",41,"Socialist",0.0399749830614479,4,0,0.377078230051597,-0.060509720123,0,0,0.186692366995267
"1022","1912","41",41,"Socialist",0.11920950936751,3,0,0.419263317516998,0.0236266692755467,0,0,0.0545210376627056
"1023","1890","42",42,"Socialist",0.0634235206801161,4,0,0.450779299642399,-0.24488900883881,0,0,0.0515512847964677
"1024","1893","42",42,"Socialist",0.170199982834091,5,0,0.487626240952136,-0.2108259662976,0,0,0.020066484199141
"1025","1890","43",43,"Conservative",0.0595223312223188,4,0.25,0.421623411565048,0.156090897802061,0,0,0.0184163498663633
"1026","1893","43",43,"Socialist",0.0863737640997076,6,0,0.353014900431695,-0.0464071856287425,0,0,0.184599712231651
"1027","1898","43",43,"Conservative",0.0549288384600249,4,0.4,0.435921820686037,-0.215976913491179,0,0,0.104659421904242
"1028","1903","43",43,"Socialist",0.0557985006815084,5,0,0.446132439800091,-0.24156633348478,0,0,0.0569781904406449
"1029","1907","43",43,"Socialist",0.0877746010800772,6,0,0.419275224201549,-0.131295359577744,0,0,0.114079178482362
"1030","1912","43",43,"Socialist",0.207937972236865,5,0,0.472346687752592,-0.0214153927253558,0,0,0.0519148928640343
"1031","1890","44",44,"Socialist",0.0328056893782978,4,0,0.360461114934618,0.0194998852947924,0,0,0.120770116296613
"1032","1890","44",44,"Socialist",0.0782531307609179,3,0,0.401754497489034,0.0500921746869239,0,0,0.0607783848860126
"1033","1893","44",44,"Socialist",0.116104051916889,5,0,0.420570431368272,0.272999945465452,0,0,0.0743153982330994
"1034","1893","44",44,"Socialist",0.0829168201189036,3,0,0.413742305466407,-0.0778660493502394,0,0,0.0826065685569805
"1035","1898","44",44,"Socialist",0.0965376584276211,3,0,0.44981304326713,-0.158937503035012,0,0,0.0507245157475013
"1036","1898","44",44,"Socialist",0.119084349340632,3,0,0.473202289126648,-0.183478477233143,0,0,0.0374607225352946
"1037","1907","44",44,"Socialist",0.170716639209226,5,0,0.459390444810544,0.285831960461285,0,0,0.020662907923784
"1038","1890","45",45,"Conservative",0.154661580768207,4,0.25,0.44406990153464,-0.101969307194181,0,0,0.163767383131913
"1039","1893","45",45,"Conservative",0.111800699300699,4,0,0.450874125874126,-0.16722027972028,0,0,0.123060485174352
"1040","1898","45",45,"Conservative",0.0451111402244639,3,0.333333333333333,0.374470500895236,-0.03637713437268,0,0,0.174131786271219
"1041","1903","45",45,"Conservative",0.00951040438239431,3,0.333333333333333,0.430631110434816,-0.276448434587439,0,0,0.0959349650800584
"1042","1907","45",45,"Conservative",0.09239544886069,4,0.166666666666667,0.450568892413751,-0.172528444620688,0,0,0.177503233064821
"1043","1912","45",45,"Socialist",0.068711547562707,3,0,0.395379791765263,-0.326668244202556,0,0,0.098383323179946
"1044","1912","45",45,"Socialist",0.081,4,0,0.418,-0.095,0,0,0.094
"1045","1890","46",46,"Conservative",0.0584078944734682,5,0.2,0.442102524069737,-0.234832562701415,0,0,0.114585619020945
"1046","1893","46",46,"Socialist",0.194278420183211,5,0,0.471902688091305,-0.153686739750713,0,0,0.0724322134699308
"1047","1898","46",46,"Socialist",0.164899092118198,6,0,0.493829873359163,-0.197178048921529,0,0,0.0314129530288138
"1048","1890","47",47,"Conservative",0.0577048645119164,3,0,0.484737185765589,0.3516976820111,0,0,-0.0494528195324855
"1049","1890","47",47,"Conservative",0.283298998366129,5,0,0.490374369538964,0.00277047666406194,0,1,0.279532878829294
"1050","1898","47",47,"Conservative",0.148835433371516,4,0,0.468575792287132,-0.216571210385643,0,0,0.139983095788947
"1051","1903","47",47,"Conservative",0.236452024226968,4,0.5,0.489081925406439,-0.205371373924131,0,1,0.28116165589705
"1052","1912","47",47,"Conservative",0.052248825240546,4,0,0.320429626314612,-0.111658089057955,0,0,0.244231065106643
"1053","1893","48",48,"Conservative",0.115096273124427,4,0,0.391672509573378,0.111159052909768,0,0,0.077705728768591
"1054","1898","48",48,"Conservative",0.236058174523571,3,0.4,0.492276830491474,0.00847542627883652,0,0,0.00431930566307942
"1055","1903","48",48,"Conservative",0.19114808937685,4,0.4,0.490714929021744,-0.0961101342368229,0,0,0.147538162270022
"1056","1907","48",48,"Conservative",0.0815900472924034,3,0.2,0.403476630735802,-0.050232201440075,0,0,0.114307284236163
"1057","1912","48",48,"Conservative",0.125049896578002,3,0.25,0.452988351417063,-0.112929564176071,0,0,0.145483031448206
"1058","1898","49",49,"Conservative",0.245089192753523,4,0.25,0.490664260428958,-0.055181508988686,0,0,0.143537247453153
"1059","1912","49",49,"Conservative",0.185923913043478,3,0,0.480978260869565,-0.0754891304347826,0,0,0.103086708401725
"1060","1890","50",50,"Conservative",0.0840260131788622,5,0,0.382962229208838,-0.0428097678625264,0,0,0.184146163587629
"1061","1893","50",50,"Conservative",0.0660557306352629,4,0.4,0.444310830983579,-0.205838447503732,0,0,0.103006516037032
"1062","1898","50",50,"Socialist",0.042096675504793,4,0,0.403915969814399,-0.13832347542321,0,0,0.142417569789561
"1063","1903","50",50,"Socialist",0.161277742324328,3,0,0.454406863787847,-0.0440686378784655,0,0,0.0489177866097404
"1064","1903","50",50,"Socialist",0.0130243248419843,3,0,0.436966098448573,0.339973185213561,0,0,0.0133996673854867
"1065","1907","50",50,"Socialist",0.0759054293011985,4,0,0.405658523806405,0.0768878119064771,0,0,-0.00114774437025261
"1066","1907","50",50,"Socialist",0.227225529558355,3,0,0.495604319534819,0.0401149107019244,0,0,0.00371605346976422
"1067","1912","50",50,"Socialist",0.170071406395529,3,0,0.462775535547966,0.0538031667184105,0,0,0.0320632330644388
"1068","1903","51",51,"Conservative",0.0885810919632791,3,0.333333333333333,0.476727331293284,-0.388146239330005,0,0,0.0707300400663057
"1069","1898","52",52,"Conservative",0.181058696435002,4,0.25,0.482967230824631,0.12279438242708,0,0,-0.0184017252201956
"1070","1912","52",52,"Conservative",0.168202313271907,3,0.25,0.451627131934915,0.0231327190746912,0,0,0.0232970896137213
"1071","1898","53",53,"Conservative",0.186752845621461,3,0.333333333333333,0.280443859749471,0.217068008922954,0,0,-0.0514660148350701
"1072","1903","53",53,"Socialist",0.117694586587665,3,0,0.320172367357932,0.206894694317264,0,0,-0.00021731839341077
"1073","1912","53",53,"Socialist",0.0826950480940506,3,0,0.336079444246527,0.176612041325258,0,0,0.0155131981940298
"1074","1890","54",54,"Conservative",0.0757683335023836,3,0.333333333333333,0.383101734455827,0.000405720661324716,0,0,0.0158736432429548
"1075","1893","54",54,"Conservative",0.0511948855852656,3,0.333333333333333,0.406971434370085,-0.121365873458826,0,0,0.116879257249118
"1076","1898","54",54,"Socialist",0.142899746508276,3,0,0.44052885332273,-0.0371290819623242,0,0,0.0655120612380404
"1077","1912","54",54,"Socialist",0.00190379982904654,3,0,0.491724298702308,0.488693760198928,0,0,0.0122478215105378
"1078","1890","55",55,"Conservative",0.117797150754837,3,0,0.416011056772273,-0.0142462258133106,0,0,0.13414039776279
"1079","1893","55",55,"Conservative",0.091049700969272,3,0.333333333333333,0.42369560734172,-0.0913590431016705,0,0,0.122838006103658
"1080","1898","55",55,"Socialist",0.0541879168301294,4,0,0.38985876814437,-0.0902805021577089,0,0,0.137799136916438
"1081","1903","55",55,"Conservative",0.050335427081998,4,0.25,0.441140024783147,-0.233816177413152,0,0,0.115338312573151
"1082","1907","55",55,"Conservative",0.0877420338466229,6,0,0.433907607867053,-0.13976978197896,0,0,0.177344391664764
"1083","1912","55",55,"Socialist",0.0946987347216746,4,0,0.40076705258253,-0.0187461916197714,0,0,0.122825142048584
"1084","1903","56",56,"Conservative",0.114091947993555,4,0.25,0.457416913335082,-0.150773727003634,0,0,0.142007249671083
"1085","1912","56",56,"Socialist",0.0354189843350672,4,0,0.356805676658949,-0.0251059863495595,0,0,0.143693249893014
"1086","1893","58",58,"Conservative",0.0838035056044535,4,0,0.438802377191003,0.157075152335816,0,0,-0.010309946141027
"1087","1898","58",58,"Conservative",0.0508146715274161,4,0.4,0.397887061974555,0.105498102819731,0,0,0.0730148271174616
"1088","1903","58",58,"Conservative",0.0752622590875823,3,0.333333333333333,0.41333252012686,-0.094779214442547,0,0,0.17476243394686
"1089","1907","58",58,"Conservative",0.0872320866998887,3,0,0.394600609608593,0.0116115922395859,0,0,0.0651386354717337
"1090","1907","58",58,"Socialist",0.0894918221103878,3,0,0.424922050216071,-0.0991740057983699,0,0,0.0873837799231257
"1091","1912","58",58,"Socialist",0.0753378530058816,4,0,0.400844071297086,-0.102635477932923,0,0,0.142700899961072
"1092","1890","59",59,"Conservative",0.158398299078668,4,0,0.48999921253642,-0.164107410032286,0,0,0.12708346492404
"1093","1893","59",59,"Conservative",0.086352821872928,4,0.25,0.496197199578767,-0.324661648270213,0,0,0.0841744131299357
"1094","1907","59",59,"Socialist",0.00207705362344535,5,0,0.434712125433775,-0.30745459611439,0,0,0.116755209767523
"1095","1890","60",60,"Socialist",0.137786813825153,5,0,0.450711588730758,0.280104559976764,0,0,0.0198635710358438
"1096","1893","60",60,"Socialist",0.188294427528877,6,0,0.463293219274081,0.162727756029191,0,0,0.0425057195435934
"1097","1898","60",60,"Socialist",0.0501721808116473,6,0,0.442221350420644,0.331546140098514,0,0,0.0268197046423168
"1098","1903","60",60,"Socialist",0.130322673065215,4,0,0.469541238405615,0.162339290190882,0,0,0.0837160526721671
"1099","1907","60",60,"Socialist",0.0338302573838349,5,0,0.452149014969967,0.30356976128972,0,0,0.00349760429000678
"1100","1903","61",61,"Conservative",0.180896772061254,5,0.166666666666667,0.428831111600749,-0.0568469758730858,0,0,0.0876497561304952
"1101","1893","64",64,"Conservative",0.0403995006242198,4,0.166666666666667,0.494132334581773,0.408639200998752,0,0,0.00530437399377587
"1102","1898","64",64,"Conservative",0.0423412204234122,5,0.2,0.473053635075364,0.398033237428608,0,0,0.0504961308517682
"1103","1898","65",65,"Conservative",0.0187299893276414,6,0.166666666666667,0.477534685165422,0.425026680896478,0,0,0.0122821578228806
"1104","1898","66",66,"Conservative",0.154999051413394,4,0.25,0.449060899260102,0.141465882501739,0,0,-0.00609374729283019
"1105","1903","66",66,"Conservative",0.0785155144770348,3,0.333333333333333,0.467037630859191,0.248325945487126,0,0,0.0369236168206498
"1106","1893","68",68,"Conservative",0.14411933448078,4,0,0.434997131382674,-0.233964429145152,0,0,0.26780409655286
"1107","1893","69",69,"Conservative",0.0920095476244601,4,0.166666666666667,0.374062286883383,-0.0746760627415322,0,0,0.266580125440446
"1108","1907","69",69,"Conservative",0.0896737865884871,3,0,0.446507515473033,0.162687886825818,0,0,-0.0165638852588275
"1109","1912","69",69,"Conservative",0.123511904761905,3,0.6,0.435544217687075,0.0610544217687075,0,0,0.0264298254641196
"1110","1898","70",70,"Conservative",0.0824775560291933,3,0.333333333333333,0.479170703352064,0.278628172834722,0,0,-0.0455233435009354
"1111","1903","70",70,"Conservative",0.0372710720788262,4,0.25,0.447306415336832,0.275730962836029,0,0,0.0106285240360648
"1112","1907","70",70,"Conservative",0.103473879607531,4,0.333333333333333,0.419729514717582,0.133280297003447,0,0,0.0675249346848907
"1113","1912","70",70,"Conservative",0.104084658248556,4,0.25,0.415571801032667,0.095393896017586,0,0,0.0546418184638729
"1114","1893","71",71,"Minority",0.240762695119542,4,0,0.464977277217941,-0.0645129421063031,0,0,0.223226070858874
"1115","1898","71",71,"Minority",0.0726056081573198,4,0,0.351738892935178,-0.0577203204661326,0,0,0.16941392047851
"1116","1907","71",71,"Minority",0.032673474888443,3,0,0.344044802491689,0.168099188404061,0,0,0.237797111939058
"1117","1893","73",73,"Conservative",0.0216880869995056,6,0.428571428571429,0.429930795847751,-0.322911517548196,0,1,0.116307541225593
"1118","1893","73",73,"Minority",0.144719074737275,5,0,0.458639112311396,-0.311982621969119,0,0,0.0547250972751231
"1119","1893","73",73,"Minority",0.168851878100638,4,0,0.47495865816206,-0.306106780061422,0,0,0.0422808399285019
"1120","1898","73",73,"Minority",0.0591223760607414,5,0,0.406989727556945,-0.347867351496204,0,0,0.113066877243577
"1121","1890","76",76,"Conservative",0.0228788440163024,3,0.333333333333333,0.3766209707299,-0.0896628380881808,0,0,0.134956178634306
"1122","1893","76",76,"Conservative",0.078820026056207,5,0.333333333333333,0.341987716359576,-0.0228922389726409,0,0,0.159959287154528
"1123","1898","76",76,"Conservative",0.0108067821874417,3,0.375,0.443078069685113,-0.308831749580771,0,0,0.0924381228359107
"1124","1903","76",76,"Conservative",0.126681614349776,4,0.571428571428571,0.429199724042773,-0.302518109692998,0,0,0.144787080858263
"1125","1912","76",76,"Catholic",0.244864952288533,4,0,0.249636098981077,0.269610221575287,1,1,0.261102667203234
"1126","1912","79",79,"Minority",0.128146453089245,3,0,0.42015364498202,-0.292007191892775,0,0,0.269774590603231
"1127","1893","81",81,"Conservative",0.174814738575545,5,0.25,0.460786331823796,-0.0467785096747633,0,0,0.135625516442632
"1128","1898","81",81,"Conservative",0.20236263463543,4,0.333333333333333,0.469995532833673,0.0153869062391423,0,0,-0.0174332868393716
"1129","1903","81",81,"Conservative",0.219895519744997,4,0.5,0.486630069063219,-0.0579068531963874,0,0,0.140507394849727
"1130","1907","81",81,"Conservative",0.127629310344828,5,0.25,0.409137931034483,-0.175646551724138,0,0,0.244964864276608
"1131","1912","81",81,"Conservative",0.186851464818685,4,0.333333333333333,0.445422212444542,-0.0698126352069813,0,0,0.215578842531428
"1132","1893","82",82,"Minority",0.00148270181219112,4,0,0.494728171334432,-0.49159802306425,0,0,0.00658292579164349
"1133","1890","83",83,"Conservative",0.0816154544275898,5,0.333333333333333,0.385323479839232,-0.142875664462596,0,0,0.185876323067888
"1134","1893","83",83,"Minority",0.0356258110180488,4,0,0.317152294443789,-0.0335024183083638,0,0,0.218719423437767
"1135","1890","86",86,"Conservative",0.0794617304999087,4,0.25,0.455519697984534,0.225902697436522,0,0,0.0523348676552107
"1136","1903","88",88,"Conservative",0.224793282481892,5,0,0.459970514710595,-0.193128645599641,0,0,0.0956427234464454
"1137","1893","89",89,"Conservative",0.0524220305242203,4,0.4,0.372262773722628,0.191476811914768,0,0,0.136408564848902
"1138","1893","9",9,"Catholic",0.148188878960753,4,0,0.473365867069902,-0.325176988109148,0,0,0.0752481924921775
"1139","1898","90",90,"Conservative",0.273060235532766,4,0.4,0.487913450160591,0.0619259593170677,0,0,0.061831013212493
"1140","1903","90",90,"Conservative",0.269724770642202,4,0.25,0.478374836173001,-0.0739187418086501,0,0,0.286294041786509
"1141","1890","91",91,"Socialist",0.188679245283019,5,0,0.41895178197065,-0.0571069182389937,0,0,0.0850554824298397
"1142","1898","91",91,"Socialist",0.299543163201008,6,0,0.492477945809704,-0.0432813484562067,0,0,0.0537217039275991
"1143","1903","91",91,"Socialist",0.147775061124694,4,0,0.483488182559087,-0.1680195599022,0,0,0.0541895281005016
"1144","1912","91",91,"Socialist",0.207602077363897,5,0,0.478129477077364,0.0395549785100287,0,0,0.0569054269365977
"1145","1890","92",92,"Socialist",0.208256067080545,5,0,0.461944690800613,0.193662823510441,0,0,0.0300364936877017
"1146","1890","93",93,"Conservative",0.222721268163804,4,0.4,0.462879788639366,-0.134372523117569,0,0,0.0645093383160784
"1147","1893","93",93,"Conservative",0.171156138259833,4,0.4,0.416591179976162,-0.0970679380214541,1,1,0.172691003136355
"1148","1898","93",93,"Conservative",0.0879559776337978,5,0.2,0.398065146001598,-0.275494807845922,1,1,0.241151065389225
"1149","1907","93",93,"Conservative",0.187493257578482,4,0.25,0.46380668129023,-0.259196662950843,1,1,0.251411277467275
"1150","1912","93",93,"Socialist",0.0154838287285583,4,0,0.359565274322378,-0.243780280214744,0,0,0.208246841043046
"1151","1890","94",94,"Conservative",0.0946196660482375,4,0.4,0.40635322865288,0.145934205167655,1,1,0.0362413371436036
"1152","1893","94",94,"Conservative",0.0997875918222851,5,0.333333333333333,0.337551995751836,0.0216390831046995,1,0,0.132379082224649
"1153","1898","94",94,"Conservative",0.157545678144765,3,0.6,0.453794799718904,-0.0491479269149684,0,0,0.11672961257766
"1154","1903","94",94,"Conservative",0.0651996407283416,3,0.6,0.422348330203315,-0.139095288642116,0,0,0.128195482642981
"1155","1907","94",94,"Conservative",0.0664556962025316,4,0.2,0.3923269260822,-0.164635099234255,0,0,0.240750839525686
"1156","1912","94",94,"Socialist",0.0492949759951612,3,0,0.370128151816429,-0.0497108078478812,0,0,0.12429409888079
"1157","1890","95",95,"Catholic",0.00110122051940897,4,NA,NA,NA,NA,NA,NA
"1158","1893","95",95,"Socialist",0.129825455472035,3,0,0.483543551195481,-0.196712957064594,0,0,0.0244486837390526
"1159","1898","95",95,"Socialist",0.163617171006334,5,0,0.445812807881773,-0.163460786613496,0,0,0.0492152777414238
"1160","1890","96",96,"Socialist",0.203522397855932,4,0,0.467975715145217,-0.226166384072636,0,0,0.0402520698353357
"1161","1893","96",96,"Socialist",0.214171930788245,4,0,0.476132930513595,-0.218840977753364,0,0,0.0632564802464389
"1162","1907","96",96,"Socialist",0.12775867322509,3,0,0.430505375876028,-0.302746702650938,0,0,0.115685461886563
"1163","1912","99",99,"Conservative",0.0867509901622588,4,0.25,0.448128273923598,-0.19617989012393,0,0,0.133243530682831
