"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","socmarg","difcro2","rightmar2","diffvotensoc","diffturn","diffturnraw","turnrawfir","turnfir"
"872","1893","353",353,"Conservative",0.194349919743178,5,0.2,0.439036918138042,0.027800963081862,1,0,0.18127942632593,-0.0705034468351786,-1350,15575,0.813400877376227
"873","1898","353",353,"Conservative",0.0380812655482554,4,0.2,0.386936276073228,0.0992536837405116,0,0,0.150143978043199,-0.012546863284179,-251,15677,0.78365408647838
"874","1903","353",353,"Conservative",0.0407083853330956,4,0.166666666666667,0.424080347061271,0.201640221073275,1,1,0.135941917766486,-0.0330337868366886,-658,16827,0.84477132386164
"875","1907","353",353,"Conservative",0.112658889082361,3,0.2,0.434267804283476,0.0861918857739857,0,0,0.21306677111168,-0.0302130274477673,-590,17229,0.882271609995903
"876","1912","353",353,"Conservative",0.0844746295464751,3,0.25,0.39762011674899,0.0350246969016614,1,0,0.133599700306859,-0.0109203575782203,-215,17816,0.904916700528241
"877","1890","354",354,"Liberal",0.0172429236832676,3,0,0.388077749910426,-0.132434611250448,0,0,0.210538788741148,-0.00227551199019771,-65,22328,0.781655872571329
"878","1893","354",354,"Conservative",0.0148879856319123,5,0.333333333333333,0.302297003497495,0.0557708668116079,0,0,0.254835018097115,0.0422132526067945,1255,21158,0.711671712075345
"879","1893","354",354,"Conservative",0.0268742727323101,4,0.4,0.291294952069596,0.0599545630852773,0,0,0.207999681923821,0.0366812227074236,1092,18047,0.606214309707759
"880","1898","354",354,"Conservative",0.092252644679527,3,0.5,0.355061190624352,0.253007674756275,0,0,0.126795038966781,0.0820761014686249,2459,19284,0.643658210947931
"881","1903","354",354,"Liberal",0.219314002223933,3,0.5,0.245359678385083,0.303395774527414,0,1,0.233329762112962,0.052915732642945,1676,23382,0.738231301108199
"882","1907","354",354,"Conservative",0.0881707273185303,3,0.625,0.323244682765322,0.149530355921834,1,1,0.257414915141591,0.0385591535944715,1261,27787,0.849677399626946
"883","1912","354",354,"Liberal",0.222989673269003,3,0.2,0.259488742170306,0.228440832910107,0,0,0.197357898465213,0.00488783409617455,173,29535,0.834463468384472
"884","1893","355",355,"Liberal",0.108058217962371,5,0.333333333333333,0.378274760383387,-0.0949236776712815,0,0,0.121296281654494,0.0541472317988237,1068,14085,0.71410464408842
"885","1893","355",355,"Liberal",0.0487839873735562,5,0,0.257837721500825,-0.0056675514742808,0,0,0.376335858588518,-0.0711424369960956,-1403,13939,0.706809999492926
"886","1898","355",355,"Liberal",0.00248015873015872,4,0.166666666666667,0.307043650793651,0.0864748677248677,1,0,0.267267284173022,-0.0469931921331317,-994,12096,0.571860816944024
"887","1903","355",355,"Liberal",0.1603929065858,5,0,0.23633726679412,0.255323356846199,1,1,0.282544954215761,0.0576113834540801,1328,15169,0.658062556938961
"888","1903","355",355,"Conservative",0.157106946983547,5,0.333333333333333,0.231318555758684,0.229490402193784,1,1,0.308691904492362,0.0656137074180844,1616,17504,0.71070689025133
"889","1907","355",355,"Conservative",0.0423265325533838,3,0.5,0.332191943691444,0.0849384125172398,0,0,0.164725691477833,-0.0496807100686774,-1237,21027,0.844491746656492
"890","1912","355",355,"Liberal",0.181097271904495,3,0.166666666666667,0.276731457139163,0.197560660259449,1,1,0.244161430030839,0.0211214210925371,585,23203,0.83774416001733
"891","1890","356",356,"Liberal",0.0617178124464255,3,0,0.448539916566661,-0.227212983599063,0,0,0.114041711644049,0.0369340913876606,877,17499,0.736955148452306
"892","1893","356",356,"Liberal",0.147830531576556,5,0.333333333333333,0.416628805088596,0.105065879145843,0,0,0.204157711765337,0.0509337860780985,1260,17608,0.711779448621554
"893","1898","356",356,"Liberal",0.0387911843276936,4,0.4,0.377560106856634,0.104018254674978,0,1,0.165522195737176,0.0452305125872005,1193,17968,0.681225356384592
"894","1903","356",356,"Liberal",0.089349059950337,4,0.5,0.325869102518624,0.180028378857751,0,0,0.177645082790368,0.0270625692137321,782,22552,0.780454042081949
"895","1907","356",356,"Liberal",0.0802209363492898,3,0.5,0.434508153603367,0.147816938453446,0,0,0.16047164588788,0.00391662241104618,118,26614,0.883364312267658
"896","1912","356",356,"Conservative",0.207059865753518,4,0.4,0.225561347916454,0.24842413710859,0,0,0.233808525187641,0.015254137463926,518,29349,0.864273514341245
"897","1890","357",357,"Conservative",0.119036946916821,4,0,0.439521034769802,-0.212460779919319,0,0,0.0635532111698731,0.0758943184475099,1623,15617,0.730278232405892
"898","1890","357",357,"Conservative",0.100584259365334,3,0,0.474338412189254,-0.224997135983503,0,0,0.0830441008648509,0.0249850732558674,544,17458,0.801818766362008
"899","1903","357",357,"Conservative",0.0603406845730763,4,0,0.400277673946708,0.0914722059059112,1,1,0.162514774824335,-0.00571160649588676,-134,18727,0.798218319764716
"900","1907","357",357,"Conservative",0.126020257645786,4,0,0.42393549021536,0.0283213688661619,0,0,0.220899742624617,-0.0399089721437903,-947,20338,0.857094694255974
"901","1912","357",357,"Conservative",0.0393730525918233,3,0.333333333333333,0.365074119535455,-0.0192144273439713,0,0,0.248383046816792,-0.0206440622972096,-509,21182,0.859101232965607
"902","1890","358",358,"Liberal",0.0261269731307833,4,0,0.440447325449057,-0.278885645009649,1,1,0.108483595603574,0.0599129317727662,1679,20209,0.721131886954039
"903","1893","358",358,"Liberal",0.0736090992006009,6,0,0.311872954557648,0.0111057460164172,0,1,0.367425179790431,0.00999220466302886,282,18639,0.660442208206364
"904","1898","358",358,"Liberal",0.0793443649840789,3,0.2,0.406326669102678,-0.0630578900662943,0,0,0.154508396077749,0.0672945262665732,2015,19157,0.639782252947266
"905","1903","358",358,"Liberal",0.107867568529726,6,0.333333333333333,0.219295122819509,0.142310430758277,0,0,0.360209685096132,-0.0292660266336326,-945,22472,0.69594301641375
"906","1907","358",358,"Liberal",0.0338210425703993,4,0.333333333333333,0.336997279611793,0.00790383060069111,0,1,0.334348577846448,-0.0948043084774932,-3195,27202,0.807157057654076
"907","1912","358",358,"Liberal",0.0144693451780066,4,0,0.329934719698499,0.0779325661215425,0,1,0.2325819832374,-0.0953707962446904,-3525,29718,0.804036687319066
"908","1893","359",359,"Liberal",0.086123769896308,4,0,0.35380754243445,0.02536160095106,0,1,0.346250911460041,-0.0572766996024091,-1455,15141,0.596031964728575
"909","1898","359",359,"Liberal",0.134102614251255,3,0.25,0.43809896342656,0.0529369580807093,0,0,0.220665991615426,-0.0695645745545945,-1882,15339,0.566977156797516
"910","1903","359",359,"Liberal",0.0128125529152791,4,0.4,0.436417000620873,0.376135914658238,0,0,0.156723581253251,0.141982705573728,4384,17717,0.573792790750397
"911","1907","359",359,"Liberal",0.0163558106169297,4,0.25,0.383751793400287,0.128658536585366,0,1,0.264433025081561,-0.0181980906921241,-610,27880,0.831742243436754
"912","1912","359",359,"Liberal",0.0273196397854902,3,0,0.411615906101386,0.292724881108975,0,0,0.113181783700837,0.00344755536982866,132,29649,0.774367948182198
"913","1912","359",359,"Liberal",0.0628367610229946,4,0,0.413637398497382,0.404454731729529,0,0,0.126901310633569,NA,3161,26354,NA
"914","1890","361",361,"Liberal",0.197278426902251,3,0.333333333333333,0.287938159019664,0.260900541464805,0,0,0.169791268392265,0.0342664621452832,1251,28072,0.768927358387203
"915","1898","361",361,"Liberal",0.239063483127463,5,0.285714285714286,0.24631585919131,0.294400105970792,1,1,0.228160179538926,0.0557587673174523,2439,30197,0.690343377074665
"916","1890","362",362,"Liberal",0.0525174529299767,5,0,0.313147873915803,-0.0693357309075524,0,0,0.189966150902741,0.0881770026305359,2447,18908,0.681344816403012
"917","1893","362",362,"Liberal",0.139365887526036,3,0.333333333333333,0.422541078454062,0.0977551492710021,0,0,0.224431761983509,-0.013270047130394,-397,21605,0.722164655547013
"918","1903","362",362,"Liberal",0.0969192905032674,5,0,0.246541627768819,0.129211575999321,1,1,0.365305703028388,0.010929802955665,355,23566,0.725554187192118
"919","1907","362",362,"Liberal",0.172011543307727,3,0,0.464252326951998,0.05194488477015,0,0,0.161199266309622,NA,32,24603,NA
"920","1912","362",362,"Liberal",0.108820559250618,3,0.125,0.454887348957064,0.152801476477348,1,1,0.139746848440278,-0.0016103539796618,-54,28717,0.85638028211016
"921","1893","363",363,"Liberal",0.0966039175782244,5,0.4,0.476087509539557,0.249682014754515,0,0,0.150731556035179,0.0575310916628282,1249,15724,0.724274527867342
"922","1898","363",363,"Liberal",0.167137536920509,4,0.333333333333333,0.245730062925388,0.191922434827276,1,1,0.243836269553045,0.0675895069640263,1582,15574,0.665384944031445
"923","1903","363",363,"Minority",0.159384232623231,4,0.428571428571429,0.3242108536775,0.303322448556471,1,1,0.218200069356261,0.0828943720543388,2093,19293,0.764109469681968
"924","1907","363",363,"Minority",0.0150419310467231,4,0.571428571428571,0.430536451169188,0.270932244753073,0,0,0.123811839886122,0.0319719864499677,840,22537,0.857800784074906
"925","1893","364",364,"Liberal",0.0208564890487087,4,0.333333333333333,0.382870219025825,-0.189016018306636,0,0,0.165651948461859,0.0394061965722864,945,15295,0.637796588966265
"926","1898","364",364,"Liberal",0.0144170234197935,4,0,0.311319566859733,-0.0861244019138756,0,0,0.292481782005994,0.0169734640210376,426,15884,0.632879113873615
"927","1903","364",364,"Liberal",0.0776264784812643,4,0,0.321886492396382,-0.007852102176722,0,0,0.280632346197706,-0.0428069388365486,-1145,20122,0.752280544339764
"928","1912","364",364,"Liberal",0.0055223941202745,3,0,0.393308157713079,0.193527429244325,0,0,0.145576207107768,-0.00227728493253121,-67,24627,0.837055164678291
"929","1890","365",365,"Liberal",0.0398978433598184,3,0,0.369580022701476,0.191089670828604,0,0,0.127092481676808,-0.022279816305188,-490,17620,0.801164006729414
"930","1890","365",365,"Liberal",0.0910118711136235,3,0,0.355128446705609,0.250235537968721,0,1,0.176480225183624,0.0247137102249582,546,15921,0.720635495405785
"931","1907","366",366,"Conservative",0.080196825246623,5,0.375,0.371460339239668,0.280783515885595,1,1,0.158971990261707,0.00581306409668036,266,42271,0.923774558010446
"932","1912","366",366,"Conservative",0.189326671965482,4,0.4,0.297149994322698,0.275894175087998,0,0,0.132134980703176,0.00864735214290224,411,44035,0.926486986892213
"933","1890","367",367,"Liberal",0.100853455453788,3,0,0.495732722731057,-0.288405495420483,0,0,0.0714787681059906,0.0404653095139177,487,9608,0.798338180307437
"934","1893","367",367,"Liberal",0.0773266184031057,3,0.333333333333333,0.397230091281083,-0.0395551358724163,0,0,0.122659899878921,0.0519459761847678,650,9531,0.761687844641573
"935","1898","367",367,"Liberal",0.110239388453028,4,0,0.252564876282438,0.165660832830416,1,0,0.300961252586157,-0.00640412219359587,-87,9942,0.731836584468163
"936","1903","367",367,"Liberal",0.016824299745362,3,0.333333333333333,0.344397962895598,0.0704801746089487,0,0,0.165091340071965,0.0399678111587982,596,10996,0.737392703862661
"937","1907","367",367,"Liberal",0.0101330445544555,3,0.6,0.34320853960396,0.0137685643564356,0,1,0.271381316376002,-0.00988810824876396,-152,12928,0.841009627894874
"938","1907","367",367,"Liberal",0.214930528298925,3,0.333333333333333,0.270429390062014,0.246487165397598,0,1,0.208003676835084,NA,1148,12739,NA
"939","1912","367",367,"Liberal",0.100219810413518,3,0.333333333333333,0.325594175024042,0.182648715482896,0,1,0.201942441053896,0.032174018419777,531,14558,0.882089190499273
"940","1912","367",367,"Liberal",0.00834230355220666,3,0,0.378565662002153,0.152381593110872,0,1,0.234619829948953,NA,107,14864,NA
"941","1890","368",368,"Liberal",0.188148877672453,3,0,0.271656612909844,0.194099060281505,0,0,0.237542086650301,0.0559793229527832,1776,24369,0.76810817625922
"942","1893","369",369,"Liberal",0.00900017822135091,4,0.166666666666667,0.379477811441811,0.162894314738906,0,0,0.192371473963126,0.022985233944138,646,22444,0.798576765700053
"943","1898","369",369,"Liberal",0.0609552438209753,3,0.25,0.387065798263193,0.285320641282565,1,1,0.148540943749243,0.0527567778936392,1619,23952,0.780500521376434
"944","1903","369",369,"Liberal",0.0288061669540521,4,0.2,0.38597558914021,0.221929201744599,1,1,0.1677355151396,-0.00889890840056951,-300,29577,0.87734337921215
"945","1903","369",369,"Liberal",0.0596534834417721,3,0.2,0.405110022662475,0.337049491921924,0,0,0.116691883199494,0.0102634076886569,346,27358,0.811521120075937
"946","1912","369",369,"Liberal",0.203086707900572,4,0.25,0.247666005368188,0.205245652934998,0,0,0.196071388455851,0.0242565689411024,925,34276,0.898830440027272
"947","1893","37",37,"Conservative",0.155800378196169,4,0,0.414618104086163,-0.0931513606840418,0,0,0.137982281156095,0.0747647849462366,1335,12163,0.681171594982079
"948","1898","37",37,"Conservative",0.129192253188474,4,0.4,0.415682569674067,-0.111635962840498,0,1,0.0961019421104447,0.0529100529100529,960,12702,0.700066137566138
"949","1903","37",37,"Conservative",0.191603646900841,5,0.333333333333333,0.468513675878154,0.107922821400806,0,0,0.235214109124013,-0.0162640389913117,-307,14149,0.749576181394363
"950","1890","370",370,"Liberal",0.210449075432932,3,0.333333333333333,0.486854794750304,-0.0459558052748543,0,0,0.0254610431870809,0.0718782450674974,2215,23849,0.773916147455867
"951","1893","370",370,"Liberal",0.0357464950397638,4,0.4,0.416864802820366,0.272034106747561,0,0,0.116840852807732,0.0304137687138983,1032,24394,0.718908405045385
"952","1898","370",370,"Liberal",0.0264637173309972,3,0.5,0.494305738063951,0.438129653964082,0,0,-0.00118050580828394,0.0637854725331944,2205,27396,0.792501952616506
"953","1912","370",370,"Liberal",0.179002578527895,4,0,0.290260196905767,0.317627754336615,1,1,0.170570356412996,0.0173337280973273,644,34128,0.918579926250908
"954","1890","371",371,"Liberal",0.0329122931862658,4,0.25,0.431417897171322,0.238480697384807,0,0,0.186967176015102,0.0719459198454853,1192,11242,0.678536938676968
"955","1893","371",371,"Liberal",0.143086544962813,3,0.5,0.475659229208925,0.144692359702502,0,0,0.129929030471035,0.0136398832568944,229,11832,0.704747155875871
"956","1898","371",371,"Liberal",0.0765293687545698,3,0,0.458363798846373,0.224957348281745,0,0,0.132700992349604,0.0811494252873562,1412,12309,0.707413793103448
"957","1903","371",371,"Liberal",0.0320695746704716,3,0.25,0.387892376681614,0.10327490148118,1,1,0.211634708443063,-0.0417008701362667,-762,14718,0.805450664915449
"958","1912","371",371,"Liberal",0.0957897081755402,3,0.25,0.350412118511918,0.248050790822009,1,1,0.18761303535482,0.0354296267496113,729,17956,0.872667185069984
"959","1890","372",372,"Liberal",0.204205048871387,3,0,0.492440756627523,-0.0703888615427888,0,0,0.233713318993329,-0.0447235073804804,-812,14221,0.783267239480062
"960","1893","372",372,"Liberal",0.130116022492704,3,0.6,0.321161648515909,0.22556765606093,0,0,0.186132598662732,0.0254679673081992,483,14049,0.740785657790667
"961","1898","372",372,"Liberal",0.199707709170625,3,0.4,0.285348922177567,0.258385093167702,0,0,0.232187049045455,0.0974234271523179,1883,13685,0.708040149006622
"962","1890","373",373,"Liberal",0.171610439210694,4,0.25,0.426861871419478,-0.193125397835773,0,0,0.178959428219511,0.0910485471936473,1009,7855,0.708807074535282
"963","1893","373",373,"Conservative",0.111909529979974,4,0.25,0.406172694074685,-0.211567911414772,0,0,0.151627283969008,0.0531276778063411,620,8489,0.727420736932305
"964","1898","373",373,"Conservative",0.270315554314437,5,0.2,0.473889974867356,-0.0403518570231779,0,0,0.112454852718851,0.00750085236958742,88,7162,0.610467098533924
"965","1903","373",373,"Conservative",0.138885836721239,4,0.2,0.456543237006922,-0.116580595538952,0,0,0.0490648776912148,0.0934989043097152,1152,9101,0.738657576495414
"966","1907","373",373,"Liberal",0.049360636680676,4,0,0.412143431994992,-0.262451935974247,0,0,0.106815353254465,0.0267689417658109,342,11183,0.875313087038197
"967","1912","373",373,"Conservative",0.0608947099846913,4,0.25,0.374468447014798,-0.177496172818507,1,1,0.129766080672498,0.0382109655222898,522,11758,0.860698338335407
"968","1912","373",373,"Conservative",0.0612825374935356,3,0,0.486812618514049,-0.337872780555077,0,0,0.0234814991330095,NA,1318,11602,NA
"969","1890","376",376,"Liberal",0.0638739112401493,3,0.333333333333333,0.454444905295175,-0.237107700815706,0,0,0.117196683426528,0.0171591992373689,144,7233,0.861892278360343
"970","1893","376",376,"Conservative",0.0838239416876927,3,0.5,0.448696383515559,-0.182085786375105,0,0,0.0857569568178178,0.0559658435264251,485,7134,0.823217170551581
"971","1898","376",376,"Conservative",0.0474037339556593,5,0,0.34524504084014,-0.117415402567095,0,0,0.205461697186483,0.0481725718117805,431,6856,0.766290376662568
"972","1898","376",376,"Liberal",0.0412234042553192,4,0.2,0.429521276595745,-0.290059840425532,0,0,0.119481070822096,0.0894154465183861,800,6016,0.672404157818263
"973","1903","376",376,"Liberal",0.00487304437035141,4,0.166666666666667,0.391638881764555,-0.177224929469095,0,0,0.176342210411089,0.0257864326984807,241,7798,0.834367643911834
"974","1903","376",376,"Liberal",0.139681668496158,4,0.4,0.456641053787047,0.144621295279912,0,1,0.124341715836437,0.0572415236500627,547,7288,0.762662201758058
"975","1903","376",376,"Conservative",0.191340206185567,3,0.4,0.492646048109966,0.101580756013746,1,0,0.130818410137101,-0.00313381385145717,-30,7275,0.759949858978377
"976","1907","376",376,"Conservative",0.118011695906433,3,0.666666666666667,0.430058479532164,0.06,0,0,0.168589848663236,-0.0117278333838844,-116,8550,0.86442220200182
"977","1912","376",376,"Liberal",0.0743705888549457,4,0.2,0.285157484462235,0.087432845254398,0,0,0.262746056706568,-0.0267998879447193,-287,9493,0.886450648986833
"978","1898","377",377,"Conservative",0.018927730483608,6,0.285714285714286,0.303477630863974,-0.105868502082956,0,0,0.277301756188919,0.0500068737970855,1455,11042,0.379502337091009
"979","1903","377",377,"Liberal",0.025982813451519,5,0.142857142857143,0.277623655186413,0.00724000270654304,1,0,0.38965858550303,-0.0576985308394279,-1783,14779,0.478253834703255
"980","1907","377",377,"Liberal",0.123090514226819,4,0,0.362167335370118,-0.0272021202193838,0,0,0.240069501846097,-0.00760183162242245,-254,27167,0.813066770418699
"981","1912","377",377,"Liberal",0.185948542979494,3,0.125,0.457995334749156,0.00525711102600707,1,1,0.184266645540994,-0.146617409374278,-5080,28723,0.828994458554606
"982","1890","378",378,"Liberal",0.0571307059824213,3,0.5,0.396087326339665,0.304720725829317,0,0,0.0903582495513487,0.0254617177694101,426,14108,0.843225150917459
"983","1893","378",378,"Liberal",0.0153876246984417,4,0.5,0.466388472321836,0.455043359196714,0,0,0.0352994496586591,0.0351597929893828,659,15337,0.818278824094329
"984","1890","379",379,"Liberal",0.109523497411024,3,0,0.376908959821721,0.352100675099954,0,1,0.113510959341526,0.0516907817651707,1897,30514,0.831466797460421
"985","1907","379",379,"Liberal",0.0113458184316697,3,0.2,0.493402159933757,0.461936893289406,1,1,0.0201415624504967,0.00816888932631266,498,56761,0.931072945885209
"986","1907","38",38,"Conservative",0.0885317750182615,5,0.4,0.427319211102995,-0.227246165084003,0,1,0.201136765077354,0.0254730267589248,416,13690,0.838283020023269
"987","1912","38",38,"Conservative",0.0840153545303107,3,0,0.462953574273919,-0.226986311291374,0,0,0.136474913416585,-0.00942613232155565,-159,13807,0.818532131847285
"988","1903","384",384,"Liberal",0.00946123521681996,3,0,0.425525624178712,0.277496714848883,1,1,0.131171753567567,0.016373378301194,602,30440,0.827916338020508
"989","1893","385",385,"Minority",0.0242964659685864,2,0,0.399296465968586,-0.213923429319372,0,0,0.0979772526791781,0.035757964009085,614,12224,0.711897967503349
"990","1898","385",385,"Minority",0.100243956531382,4,0.25,0.461077844311377,-0.298735861610113,0,0,0.0689506219803676,0.0481477410135209,876,13527,0.743486863801253
"991","1903","385",385,"Minority",0.318507372855853,4,0,0.491303039422209,0.00619921757448089,0,0,0.0977309706644329,-0.0576199789378667,-1149,16615,0.833207963492302
"992","1907","385",385,"Minority",0.120239271210624,3,0.333333333333333,0.432608934255296,-0.0645922511250137,0,0,0.0962308811698855,-0.000882309690701466,-18,18222,0.893191510220087
"993","1912","385",385,"Minority",0.102788673365214,3,0.25,0.431626457471388,0.102090161732309,0,0,0.0388604690982066,0.0262780697563306,550,18611,0.88920210224558
"994","1893","39",39,"Conservative",0.194959532834751,4,0,0.477717446982891,-0.123706587439811,0,0,0.0257041537311821,0.0224617209026543,644,19522,0.680897073698162
"995","1893","39",39,"Conservative",0.13311939803032,4,0,0.39482129025119,-0.0542215336948102,0,1,0.134192092205331,0.0131687525787375,383,18074,0.621441342318801
"996","1898","39",39,"Conservative",0.2412718533777,4,0.333333333333333,0.477156287962816,-0.0156340780647547,0,0,0.0531131746576176,0.016271279141314,476,18933,0.647193546181719
"997","1903","39",39,"Conservative",0.144713445493093,3,0.2,0.453608717457712,0.0754114804176355,1,1,0.140419522491924,0.0100088603025629,305,21933,0.719751911528238
"998","1912","39",39,"Conservative",0.107141408816254,3,0,0.431242142828176,0.0842288819497952,0,0,0.127709119838705,0.00667262626907605,209,24659,0.787274120426537
"999","1893","390",390,"Liberal",0.0458797063698792,3,0.333333333333333,0.413272555055648,0.166114136869524,0,0,0.0531394735608189,-0.0199498746867168,-398,16892,0.84671679197995
"1000","1903","390",390,"Liberal",0.079217218194794,3,0.5,0.375652631183563,0.292641700785035,1,1,0.132198257352292,0.0132973944294699,444,26623,0.797334531296795
"1001","1907","390",390,"Liberal",0.00908853145024191,3,0.5,0.409670459003531,0.218353602720021,0,0,0.0735950614059718,-0.00288771432254742,-112,30588,0.788655408018564
"1002","1898","391",391,"Minority",0.101987552700261,3,0,0.458877066184836,-0.189118650873319,0,0,0.0597256219522982,0.025174517671632,458,14943,0.821359863683834
"1003","1903","391",391,"Conservative",0.106160187144926,3,0,0.46251531692102,-0.183858750139245,0,0,0.0457475888226411,0.031128210252823,623,17954,0.897072049565304
"1004","1903","391",391,"Conservative",0.0197342380548488,3,0,0.465083404014702,-0.361718970879276,0,0,0.0541973705357823,0.0194892808955075,390,17685,0.883763929838589
"1005","1907","391",391,"Catholic",0.0966027614979637,3,0,0.445366047481871,-0.150442038343101,0,0,0.0670802186382925,-0.00588749367554386,-128,20134,0.92608435674532
"1006","1912","391",391,"Minority",0.0350153991945037,3,0.333333333333333,0.340535418147358,0.110637289741767,0,0,0.0690898925007012,-0.00769459677762185,-181,21105,0.897206988904476
"1007","1903","392",392,"Conservative",0.0145672664952871,3,0.4,0.469735919607385,-0.385565163200125,0,0,0.0363911605741581,0.0269927408555924,766,25674,0.904714920008457
"1008","1912","393",393,"Conservative",0.0873649600751527,3,0.333333333333333,0.430425082198215,-0.14190934711132,0,0,0.106655408934118,0.0628707575610231,1293,17032,0.828162987455023
"1009","1903","395",395,"Minority",0.0790945752569273,4,0,0.368370842548025,-0.0133125189714236,0,0,0.219489745312563,-0.0320480572899713,-1083,23061,0.682419435977865
"1010","1912","395",395,"Catholic",0.0111517736218771,3,0,0.39521078869262,-0.174105985073337,0,0,0.120300081806649,0.00498956509223492,208,34703,0.832465756710725
"1011","1898","396",396,"Minority",0.200338904721559,5,0,0.452591850881922,0.0593853500731726,0,0,0.153037368999311,-0.0272339753710135,-690,12983,0.51243290179981
"1012","1907","396",396,"Minority",0.0277787838180436,3,0.25,0.3521422621419,-0.0113360617145341,0,0,0.142667956556633,-0.042420990199678,-1502,27611,0.779817550201937
"1013","1912","396",396,"Minority",0.0174027253324577,3,0.2,0.381940568051223,0.124248891807585,0,0,0.0551509352167507,-0.0284741647754262,-1079,30455,0.803689238401858
"1014","1898","4",4,"Conservative",0.127528017519,4,0.2,0.298595903645498,0.185302073940487,1,1,0.265999900387744,0.073711905283929,1681,15526,0.680815610611708
"1015","1912","4",4,"Conservative",0.0999036017877487,3,0,0.410042941021821,-0.0353606169485584,0,0,0.131880996338358,-0.0172168520882728,-472,22822,0.832463979573226
"1016","1890","41",41,"Conservative",0.0421587681267753,3,0.333333333333333,0.488413813724025,-0.383764389295859,0,0,0.054318426713134,NA,347,13378,NA
"1017","1893","41",41,"Conservative",0.169128652306891,3,0.333333333333333,0.445955619183966,0.00292835296414395,0,0,0.120237300937103,-0.00886859781696059,-169,15367,0.806412678421495
"1018","1898","41",41,"Conservative",0.041918131723957,3,0.25,0.374836001049593,0.0455917082130675,0,0,0.13390364936439,-0.00129141210947203,-26,15244,0.757164853722744
"1019","1903","41",41,"Conservative",0.0219373051814386,3,0,0.401635005587249,0.252778921366818,1,1,0.125738173719632,0.0420607952980072,916,17003,0.780742033244559
"1020","1903","41",41,"Conservative",0.00315184475619557,3,0.25,0.387367900624189,0.17223904579445,0,0,0.15264816760398,0,0,16181,0.727922983490036
"1021","1907","41",41,"Conservative",0.0399749830614479,4,0,0.33710324699015,0.100484703184448,0,0,0.226667350056715,-0.0218765192027225,-495,19187,0.847969240288151
"1022","1912","41",41,"Liberal",0.11920950936751,3,0.25,0.300053808149489,0.142836178643056,0,0,0.217652322928735,-0.0624257080788622,-1523,20443,0.837930893142599
"1023","1890","42",42,"Conservative",0.0634235206801161,4,0.25,0.387355778962283,0.308312529518926,0,0,0.103272989902412,0.0266184095692797,1037,29642,0.760870681246471
"1024","1893","42",42,"Conservative",0.170199982834091,5,0.333333333333333,0.317426258118044,0.381025949131691,0,0,0.167011915164999,0.0395215808632345,1900,34953,0.727051482059282
"1025","1890","43",43,"Conservative",0.0595223312223188,4,0.25,0.421623411565048,-0.156090897802061,0,0,0.134996866764972,0.0298745930302665,991,24159,0.728294947546123
"1026","1893","43",43,"Conservative",0.0863737640997076,6,0,0.266641136331987,0.13278094972845,1,0,0.270973476331358,-0.0264835449598342,-1022,28724,0.744337911376004
"1027","1898","43",43,"Conservative",0.0549288384600249,4,0.4,0.435921820686037,0.215976913491179,0,0,0.104659421904242,0.0178875212648854,715,30494,0.762884018813169
"1028","1903","43",43,"Conservative",0.0557985006815084,5,0.285714285714286,0.390333939118582,0.297364834166288,1,1,0.112776691122153,0.0401400553813763,1754,35216,0.805913449435888
"1029","1907","43",43,"Conservative",0.0877746010800772,6,0.142857142857143,0.331500623121472,0.219069960657821,1,1,0.201853779562439,0.00463318767703824,211,40923,0.898596868755627
"1030","1912","43",43,"Conservative",0.207937972236865,5,0,0.264408715515727,0.229353364962221,1,0,0.175061391714203,0.0161436212049708,821,45528,0.895233600755073
"1031","1890","44",44,"Liberal",0.0328056893782978,4,0,0.32765542555632,0.0523055746730902,0,0,0.187632589731695,-0.135606429615197,-2784,17436,0.849293716512421
"1032","1890","44",44,"Liberal",0.0782531307609179,3,0,0.323501366728116,0.128345305447842,1,1,0.211410320607472,-0.118168533852898,-2426,15731,0.766244520214321
"1033","1893","44",44,"Liberal",0.116104051916889,5,0.333333333333333,0.304466379451382,0.195833560560615,1,0,0.194566074797526,-0.0111911902949998,-250,18337,0.820851425757644
"1034","1893","44",44,"Conservative",0.0829168201189036,3,0.6,0.330825485347504,0.160782869469143,0,0,0.163736124211808,0.0253064452352709,576,19007,0.835068757963183
"1035","1898","44",44,"Conservative",0.0965376584276211,3,0.75,0.353275384839509,0.255475161462633,0,0,0.147262174175122,0.0327332242225858,800,20593,0.84259410801964
"1036","1898","44",44,"Conservative",0.119084349340632,3,0,0.354117939786016,0.302562826573775,0,0,0.126530668679346,0.057200080112157,1428,20095,0.804926897656719
"1037","1907","44",44,"Liberal",0.170716639209226,5,0.333333333333333,0.288673805601318,0.215980230642504,0,1,0.223431606467717,0.0172465394687618,461,24280,0.908342686120464
"1038","1890","45",45,"Conservative",0.154661580768207,4,0.25,0.44406990153464,0.101969307194181,0,0,0.163767383131913,0.0282067247820673,906,22546,0.701930261519303
"1039","1893","45",45,"Conservative",0.111800699300699,4,0,0.450874125874126,0.16722027972028,0,0,0.123060485174352,-0.0209740279058697,-705,22880,0.680689019129503
"1040","1898","45",45,"Conservative",0.0451111402244639,3,0.333333333333333,0.374470500895236,0.03637713437268,0,0,0.174131786271219,-0.0250435287289611,-863,22899,0.664509576320371
